,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
21,-179177.76556657878,3439948.4068541955,-780940.1077600652,-18544.92781536096,-201628.41475317103,-110271.0542496659,-84597.50826189721,-12285.17065038265,-741.0500566940402,7554.255024979256,-69740.42431336836,-10080.67001815181,3493.6662143715344,-1224.1850362800756,-1617.7714180914397,-3389.263521105202,532.119887382157,4.458282172815148,86.71804587538472,-2250.8370197648383
22,3745608.0079035987,3265890.555577367,2701604.3538923073,503583.73763161997,2646.1183847299267,-312949.00931574387,273807.44221726875,122509.42353850292,-101366.43215175622,-23709.18286217426,49953.15247737513,-9948.612262925466,-1368.256909245436,-111.6374883962102,105.6466002825537,-4257.562279958847,434.7478244412223,-140.5984091473968,-70.71109797386195,-796.8302708189498
23,3823351.0290313694,1274056.1957127661,423905.27824110404,-5771.414992540013,257573.44335842604,478353.76927225816,65880.65799525147,237390.5816432939,-95607.27958671152,-11865.907975519931,-101211.36298257881,-9955.210604214348,-1705.6326558464534,-333.1443311967903,-205.522194517816,3001.022970660475,442.80814780606363,4482.3633427271325,-563.1556769110196,2023.6152022122847
24,-6960816.931582088,428242.6258959031,-256993.51886583748,-156924.5011483112,488995.00965127576,20311.82273564852,48155.97108041714,-843.6652938645926,10626.882413642592,-27336.113137839937,-16685.580200283584,-9952.370010207967,-1660.1143190658904,-863.4325263892529,-359.2872581434399,2193.962840548811,817.2457161372993,-26.322266310654026,101.63376440716358,1241.1352815235123
25,3845165.320037666,700612.7655432039,2761145.126850732,646111.5425148,120454.8456255103,-514303.76256522996,258306.17018344067,-233983.65986797897,-95949.63610283431,-18500.19895015456,-1615.9284619276534,-9889.352461647251,20.711751713116172,-305.29062985786555,-36.87532539037054,-2449.2242583821117,-222.7401600583681,2577.0362258572954,350.3878981202861,1615.0147754763188
26,6184774.612872009,6995120.479183514,-719872.4743971457,-136077.94479315585,55310.09271073076,5884.298272543188,42964.89448814949,38304.69983485846,1064343.3803884818,-26538.53364659471,52094.23736630549,-9624.021718365051,-5100.437767469777,923.009123494235,-5462.2608059564545,-2910.034299347854,-135.65130492024124,248.182694146643,179.03210374988896,-458.7518500244282
27,3334406.1024522875,-2380476.9380857768,-62921.4004512925,-1476137.24380766,267381.80121968116,-348030.5434020943,-95449.85940053778,155085.73369517495,-60578.181233545314,-26056.05247779055,40799.27422916291,-9514.872871522943,-84.8695028131505,-230.50385503046786,311.46884161094096,-489.5731616099617,-506.4961461869435,-232.12756659382322,131.77391332909016,1165.4900547371017
28,4762618.743504911,-1018848.196997076,1244812.869890717,549169.6293286321,114579.79371052883,36221.404427722984,78441.99492940259,9256.799548737961,-11264.201405728869,-27912.872011994914,36238.97237862777,-9895.582833046408,-2055.1343406864444,-534.9335635751291,-760.5062652400427,2361.8172974755607,394.23767687449475,-69.43330111182105,-259.28738680210506,-499.6236200645624
29,6900177.570650808,7959842.3950624205,-1915233.4294371333,-183746.03489447403,130430.21359628216,160855.29559683427,93545.47192152606,-73947.47013720805,12038.799395896398,-8671.750717570003,54957.132553043855,-9998.495987534057,184.02060869694088,-201.63877205126107,-1050.556998255862,-750.7961360225434,-2927.3931316126823,-3185.282444334617,-169.45486009252107,1396.981897567814
30,4672585.9424735885,-603800.4685391152,42631.766575394126,34339.066750316015,40650.581011171715,-500821.89425361087,69860.47801067797,69718.45686995336,-786.6541310430781,-14736.411195469424,-108784.50535352071,-9789.247905940136,-2749.282397747984,-1019.647567501447,-858.5988216239592,1469.911837179617,603.5824862756886,36.32442596717468,-1105.8275338029766,1017.1307086445455
31,6131941.348682676,332788.12249285553,-1932549.6681611964,1091852.0499385516,594194.999296237,-271374.76795934374,464747.68929217535,-133089.33812414057,52442.04133015693,-21775.607494183914,-59055.7383880708,-9905.007029868035,-2555.8616286021215,-122.59778475047224,-1022.4110107366913,-2710.027361508665,599.3344590042091,66.86202635264156,-360.5244270794755,1576.3404132387036
32,-4751755.429926551,-516916.463079764,-30635.770314578866,-438992.2237031498,482054.27344332926,4697.657009717961,-9787.865592013528,-42732.85840995414,8720.929665411162,-24020.649239679246,-44187.32449700438,-9875.666363566157,-241.56452538881285,7088.837112398026,-479.48888748231866,1218.085837423547,1109.5194344967788,2434.0930562132557,-3064.9327989506214,-1688.722482201353
33,6252689.84543973,3194214.5514656254,-344317.5050301522,-1526602.4659047646,140007.4781406037,-296975.63316055,-418847.2716298017,-779305.6194528142,-113032.4143312626,-54384.0530827374,320963.712313886,-9640.511953649573,513.2735660008241,1884.155992997347,235.53812298233137,3462.666224717144,-54.74276114304683,-39.789045176520794,13.45981004505449,-813.0501242569361
34,6491698.577812042,3418882.5445739496,-2182771.3202346545,1623076.361272213,412508.1819721298,167779.66305791461,308321.5937220715,-271634.59903195174,1871.4009472284783,-10647.738278206858,-86667.62407381072,-10179.3087354852,-1201.0806642198995,658.8436712677103,-531.1300418797994,-1719.587882876004,-5252.262371476952,91.46039273630018,-397.7094395442715,-415.85533315064464
35,-579100.3510303064,-2676310.733662821,884776.5008319217,-2458018.885766189,73699.20361778823,-344173.3843062362,-387513.5002093773,726996.610067421,-23085.503106121767,-71065.74804386,470599.82765736984,-9327.782725005773,1024.314130173004,3425.7331268560715,59.052006683459005,-2926.159849685891,166.74610829396872,63.8525991389848,-39.86447507149349,758.9414108980001
36,2944827.9612729107,-4147436.6047675502,2246510.1988948677,-715457.4908798556,99662.34995106682,-459784.6563143042,245140.38442317705,-209370.2394290194,-3869.928640723202,-18619.78576862371,17082.301183639152,-9516.584776358573,-2071.03367381357,-649.1697347940078,-445.7333863033675,2974.452072180879,-427.8167259576057,4922.1140526936215,-20.21925435506088,557.9550269404338
37,5499358.132724011,-3741403.8248493248,-830934.9211176607,-728399.0446142394,119960.43732871085,-273796.75730667287,121291.47356667361,63921.12535165471,87066.46575022966,53169.40386194798,-120303.4033038622,-9563.020866120209,-563.8681946550512,1453.137643444167,-1477.6437312820358,1961.6437637503773,-2796.898280792976,-2055.825434740239,-58.23129986825129,-1568.3713024523436
38,5319822.834984495,-7301551.769112039,-1379591.0441876454,-757465.220197607,7634.165794429197,-351435.91334774677,456260.9648890279,-64193.93459669144,18632.328272570587,-32002.2048904107,58498.12168643087,-9473.272102745,-2219.0645861998178,-283.7376609919236,-987.235513346762,3810.685461451086,327.27333143501835,-10.205664245072922,-79.7524376032582,-564.6764703646922
39,5733568.767270343,-242183.85418845175,-1032662.4717324316,767670.4879065488,9837.762763664441,148351.79318564277,103343.98802137107,-192640.48788845685,17233.448092601764,-24912.7044070862,34594.93087811339,-9995.891422755616,3668.8642058238306,-998.5699344961067,-579.728585670838,-4458.864142105738,-1003.0419868549376,1287.2421392688534,64.39793328584653,-866.7209359963261
40,-5796666.713676075,-24949.16320219729,-51967.349652816025,903770.3931848573,235644.77020045463,120526.63891859858,103467.6000596404,44936.59951171696,6713.127043085439,-19520.016640431983,-1517.7197989971953,-10113.496269081454,-1087.3354547230103,-1016.446272312033,238.49137852400543,890.8465429365251,832.2765186649344,-69.55526047002307,82.78561788563263,535.3390933078147
41,-26402.606081416456,3915.9590924781573,-19114.445735787347,-6722.738876009198,-588705.3776460841,-18730.03218377821,-1943.459097388055,-2102.8657610988625,-127.23266617531063,1096.6685848115196,-2334.3737807357525,-9915.9494790067,-202.47895254651618,83.03825237397831,63.94001795451758,-2664.761870435543,627.7682740799765,-24.02385650453771,34.55176041851481,706.7637778663309
42,-6735568.989963134,237012.77246519687,-272783.1186065738,-238589.49586810954,-411884.9999063648,8269.117958902449,92473.08562886945,597.8763158489356,54878.9009393652,23806.55948850865,-16489.58231234671,-10036.657502561528,3635.1862719721553,145.35269310567875,1781.4659546980588,3460.1973691870717,-5306.647814532439,389.02733429387547,-371.29936122569535,-1216.656518765439
43,-214515.031267064,-3168862.7175900065,997433.1813024353,-373925.19628457504,147001.93935082364,397214.02039037884,777912.1400661876,10191.066256755465,3127.759153029799,-19405.902433139647,-62522.64830426362,-9722.447750802377,-1003.4227873272899,1197.672457211684,-798.7553450379164,2071.62232212128,-3544.002572101376,-1485.571028948051,117.26374552026887,841.8083595709014
44,4414428.318694088,2069364.7297221397,1690976.1940121648,939590.519520775,37545.63075567648,-506752.7367923105,209122.71720264756,70032.41157306686,21872.29212794824,-11294.767913514157,43673.040915163336,-9986.9179123056,2577.5586750065954,-917.5896210376371,557.9627715716905,-733.4553060966759,-1406.2943655577558,1603.9266357857543,-0.71550865678384,983.0985623531074
45,-6416502.322132157,241826.6567829382,-168636.56272297725,160934.1311711639,517361.6090400648,-235300.80036826603,-17663.482751027183,-36928.86363442807,-50352.99632292445,-7957.898193195602,-1975.697068868605,-10002.759007642308,1154.5932537721094,-1185.9790144711624,1530.108994364806,1744.2482966534083,574.2114448062953,-3897.7355961096246,-11.689439216801375,-2164.6249547272832
46,-6564323.394209967,255206.10983800952,-285162.52648972295,-157454.618260191,385961.35680056224,11396.242019500165,85006.34335460339,7568.607220808213,-5269.559874260508,-17292.98271687832,-22808.662812085204,-9930.493004051566,1107.4830277248539,1724.4878182765221,513.7699696859153,-1802.2022223246217,1644.3465067586385,-1513.8973635057685,-33.59690484467787,546.6575143796508
47,20178.585456973244,-2993.2112742659615,14608.524676095445,5134.7156946952,449922.81701608433,14313.12768084753,1486.4250753142173,1606.6606877160652,101.77356269008621,-828.3855063894596,1790.318100659564,-9850.356000947342,-162.60217916454735,-145.20686199539134,-159.58540322650586,3287.9777410542692,764.6305764222268,5.894896086280105,7.679331377339823,2173.0215938756564
48,-5546959.461933925,-138783.918144114,66063.15206125783,-16431.490324747345,452153.25686857844,64240.50137323338,156545.9676242108,-4541.251524117147,-81572.12553099266,3146.2167978733214,-26688.767739327566,-9982.110631711448,5682.812833531494,-701.6205034666806,6109.161413168102,-3020.0649867652214,1575.42252922782,-156.46671701515464,-610.2550884532519,2190.535462816036
49,4133789.2619897947,2391238.3729567,3138470.52869539,520016.34475502116,-732.5371476117434,307785.3632078127,153185.6830721161,-228864.9604717071,84269.99253703498,9966.184615588705,37301.93890568687,-9960.708418441442,6665.140233002016,-1680.7956252690615,-4791.585140440187,-3275.7985880186493,3445.8066110705972,-1767.473222308703,277.55112462296,-573.9747954377023
50,4437247.245592925,791948.7258500945,1054963.6106760108,877751.0420183142,69711.5238467827,-98466.959138314,-1107976.02955009,-42464.192429921444,-48765.039959471396,116950.8969751864,65426.47698467873,-10064.738654744213,6778.086141509641,-1833.9097650612207,4171.118985795858,716.6524338382986,1177.8406588237788,-164.37831930397482,6.337137669823697,-928.3268080160807
51,3242043.5484066205,-2565534.4467733596,3453810.4157285457,1596106.795002907,-51511.03257587586,-615238.1057698608,-281460.5016012283,-339969.9857844947,-104776.58667847341,-24945.165048263756,53572.495219946395,-9996.245038761837,-1719.9283262578933,-752.4267062965496,-241.50859169709673,3999.749377293987,381.19080399841823,-164.87966954521994,-142.21959513446117,-1028.5818845028782
52,-717207.5237918337,-2966961.5634460347,384257.7630203056,-299904.37338882696,396342.8295081308,467953.9705800284,-379113.0600679201,-69024.86723122101,-96824.2873688745,-18584.90047503671,-61477.678304839,-9821.972697675972,-1572.3446365973307,626.2274762823847,-71.11417536344047,2930.7196139328066,743.5280136609933,-181.2570679227559,266.7653345442999,-1875.0512300405574
53,-98174.51034284523,14561.588144039897,-71074.47007377606,-24992.340716721803,-2189016.2044064393,-69643.11423734145,-7227.310915034216,-7817.78866481035,-477.6583591471055,4060.1326162727446,-8687.083081315845,-10046.3636279564,-274.5701944275587,8.560801410131896,5.6968717179233375,-1174.601542865791,306.98399090625986,-46.23628375529026,51.57342977260654,-1568.4286542683546
54,468824.08466449287,-3088432.539123201,200031.9661698248,468149.68365304207,-477401.7005590351,589753.9552255702,-531428.51853809,-99146.03585449645,-6188.867413741016,-25139.974703553737,-19219.494957971,-9948.733923301188,-2137.98226022225,145.26987593096354,-466.9584223576065,-2220.7300022753775,621.0421187728317,-103.3474274746492,83.91546388756439,-1236.3729935074655
55,-6401447.1214830475,296815.17692709184,-154448.9522464768,-101556.49193183021,-466311.96596702415,-141145.56901871148,6847.303961262537,3440.605986550363,10428.511487745038,-7386.402992689608,-21986.783079663906,-9948.52858256277,-1147.4602908287966,311.16937482921037,-869.9861071521211,518.0063648506573,1333.8342296430328,3069.2671113272554,133.50596127579698,658.0774398533441
56,-4034531.170274346,-998878.8016970725,55278.58531241235,1435596.5337979647,298396.4153601498,563816.2096599158,-443366.3096052541,-6288.943718020208,1106.2086047882688,-11023.02762929427,-27914.819696694598,-10165.128098245272,-357.91036566216746,-839.5484057174301,-1349.5506682500343,-2407.458508496795,1024.3137924223358,3324.7204211708963,128.99670882224498,-799.6721221775117
57,791.2993246073955,-117.58640633479409,572.9364520511878,199.54411243692257,17641.792328308242,560.5658127593993,58.491012958344385,62.39993692903548,5.343637404890739,-26.687731081091744,72.48027860757789,-9819.6689120495,-235.4215849933168,138.26462723379547,101.40520265995495,-3832.952692814101,772.2605718117769,-84.07773596027216,85.91775256718985,-290.82076272309627
58,4242486.767878974,6512610.821858626,-1041527.0607971333,-268004.5329577394,-9253.48934066111,-85625.9550850076,-131890.812663842,117591.32612381743,-48431.51297965425,-29786.006875794654,63596.470188582185,-9896.580121636413,-1132.3200408959578,-161.967274263514,-26.2138501290972,-3822.631164182577,377.0317673621792,75.95825891936235,211.1280888852892,2325.5939395465016
59,5654969.56466836,-123214.14780976526,-1328728.2157086253,-594186.2677628814,26381.042723900107,-174800.4114035951,192868.3802482314,99906.72283052416,-1927.1922753937454,-7313.36887908244,-78220.2687003374,-9728.848578114677,1579.982692206189,-1300.3073624540625,-1074.507128469819,3210.4748426388574,-196.28109224926007,3983.987581528801,482.09059187943234,-77.64138727012259
60,-7161029.724761955,477355.9744661642,-313207.0752790901,-161816.5062892224,476200.4082063921,187646.19962634207,-116031.1208624497,5617.74080008273,11176.993392063316,14096.19612957856,-15384.250383054783,-9893.742749050582,-1976.782498365074,-1364.8467436700457,-823.0479220072604,2167.952237694965,-1035.8310196278915,-3118.187692860566,-47.63697914405194,-1339.9603841207877
61,4837749.581108353,-909471.6824684598,1003943.4258463163,496630.39919893676,134860.2670504549,-222452.57977238524,-268450.60077013035,-70144.51073196928,-80800.33149007005,-20600.14421994854,6256.773003602203,-9848.246088055026,-1024.6271748403346,-647.0169578636528,-291.9404612791853,1079.4532719812657,499.1804259558329,-106.61456517503206,-55.46880566584446,-1058.8423599151868
62,5718557.492961709,-4578009.845928138,-797512.068267499,-289383.68988316413,65870.0759033055,85887.2880501288,-240081.262087367,14943.912265385547,-97865.70292293695,-4912.639901486018,32702.237311071323,-9629.881444938886,-1607.3284804884834,-228.66752333416977,-164.74989329050874,844.4535702150906,-1563.2388416001834,-3431.0955863162653,-154.65551892690317,2208.033320671207
63,-6764113.800416279,571340.5913311194,-282328.18038885127,-205687.60122343368,-1448716.7848257252,-70510.56451400269,24874.201007532316,-31646.88014474026,9408.81963320705,-10632.298306728684,-450.31496195248354,-10037.575941096682,-1656.396051278033,-582.8507569712068,-645.0056866669039,1792.252487281403,640.3405086047899,2067.4423891306706,191.5877675708505,-2035.406600024998
64,-4809046.425353715,597704.4956846872,1164118.2944974124,243473.14167280498,53346.32051963712,-147628.06862480435,-27612.968451342225,-86222.61426848976,-42873.2263447705,-19220.081080206,-22881.313085347036,-9898.900053239064,-924.8932030233697,-90.74709232011699,395.5599217899333,-3776.0795299636916,2680.0784959094162,1027.2848787914675,-26.844699899204166,2226.9753029034573
65,5284975.351289959,-7880948.083372978,-1309702.4178069283,-770622.8183409213,-26444.819968567033,100445.5120283721,81857.76958009959,-23005.086776992197,-9987.408401491035,-33656.27011671696,69383.23906412108,-9459.225750130385,-2074.477865310064,-189.42864805623879,-712.0485441441919,1922.9465126269747,390.0832962699639,-38.870695126161685,-93.61951029880426,-917.8476746766808
66,6116461.418897882,-199886.2260555006,-1397066.304157095,-808071.4962187839,38259.524989734055,-125353.38976755698,204977.0510540811,35884.07648153606,1534.9838550963314,72029.36356240697,-93501.26607425889,-9576.496733353339,-2088.681480877264,-612.9128616417373,-738.1646296442765,2709.091606142573,-2315.164310846013,-4450.866813612583,542.2656914350765,850.7077749139803
67,5624908.473194351,1979293.4872514869,-772613.5436851479,-858473.3663554764,29612.380386891004,172790.2035883877,-61109.26247362917,284259.9953076639,-9668.202360695894,-9730.820376468095,25120.615639039286,-9694.775244736038,-607.5896628473092,-373.38748978381733,-1050.5485305977115,2101.4067367804532,448.04807976253716,70.11008377823724,151.847856885734,2165.749556546143
68,4935263.330332692,-1117466.1738615073,1180745.5985893442,-353940.7592178751,144416.54881817655,-90300.02002203731,-317348.192984912,20102.96309399269,-101546.4486144666,-5711.07146832154,-94679.21025823113,-9763.223525122397,5593.828532903916,-1635.0904413005965,-3388.754802161235,-3364.378518635157,-1161.0166103387112,-3986.06111277599,159.46995949057913,-1123.8603944646204
69,575055.7644082251,-849068.313849659,394171.8956756528,-808272.6005766978,-242676.27946923158,55208.51143048818,37956.6916493544,185948.78304891675,-1649.5907307457126,-22923.79213672157,-12858.537328017002,-9699.109149722075,-1757.4807521549278,266.1682660333666,-454.53426964008423,1894.165016133117,445.5108821131441,-109.74816732860573,600.154579273324,-1636.7031900164852
70,5980931.930205721,6928576.847370928,-1002107.2320175669,-12173.37643820492,56468.96943844774,-250167.81205379777,-238947.53449289186,-65868.31785531773,-102207.92814685495,-13327.173127271635,21070.972913293645,-9946.30222468938,-848.751065432853,-97.18592768538942,1.7184499324842586,88.45802191243821,375.0532170626798,62.947296219024395,213.79019118523266,2154.8196979473555
71,5594606.232157063,-1658974.0532964,-1237878.421976275,-227694.4061939368,145074.47447419423,-95512.73406852882,179885.69627003715,68452.64895433238,2187562.1452846834,-81424.56256508965,14721.040711205564,-8974.99575683765,-11164.652200732233,1839.9050011798256,-14987.676984639118,1702.7590780687965,-719.5918405213512,-2656.759367452096,-86.26552226992403,1031.602473017598
72,-6890245.764567041,305584.60973180196,-356099.67686932266,-197705.82711490078,482826.00179793756,-44074.91910699059,81907.07874657754,124.78356621823731,-83438.9468367137,-24328.52708141159,-18135.281305163433,-9821.325552790106,-1497.5138340469625,-963.5694794909248,147.84039729232637,-4129.126204542795,943.3058284401692,-45.659919108032234,76.6796248653275,1061.8679425389155
73,-2841911.3028904507,204199.10436621294,873277.8975834212,144009.27008182547,276024.3203564386,65666.82373420402,-47656.80538185395,-166353.09403173366,-71628.65042841328,50833.56380419295,26161.26760555628,-9833.663011979523,-596.545316509741,-202.16578457953284,472.254942296007,433.48094318952974,3072.2468178080585,772.7937650069032,227.24622502706458,1123.4736533953344
74,-4207310.70041656,-130931.02157138151,677695.5605778006,45830.85910963876,214030.52869349957,16277.104234061531,50813.30323662292,276216.45914626896,6347.9489871422875,3031.2855624221293,-37771.47094776232,-9883.83595416016,-65.75631628704852,606.0369149961049,-140.1600911442129,2374.1018622895913,844.6355938168177,-80.0920329126203,394.45328880302196,657.794677152565
75,5174883.045565024,602159.7449204554,201865.1383269094,109703.85387616915,177096.71338318745,-406387.80154575803,129821.21321274931,99809.67778720665,374756.1431395472,-10113.305130921693,-62965.50612656225,-9707.654552749245,2697.516443240243,-552.102792440048,3314.536830541956,669.4439305535827,-2469.6154097557937,-1085.9936221581304,-134.75622395559338,1959.5126819670188
76,5632690.167952194,-3009598.685249734,-499686.1255906942,-296612.57469379174,38681.429849779204,593672.8419111542,-327.9160467793237,26147.604752698764,-6230.620398299641,-14733.605976898543,-97989.12637602378,-9705.56381668266,-1887.4356223082596,551.7543589925931,-896.6571492187296,3271.56853329408,549.8307831912481,-50.92098285326655,184.96109060360618,367.9875061701479
77,-7193723.013021129,495402.21755241184,-344287.8382003166,-220910.78955389233,-156910.8158599448,-54662.163255807514,66517.91365046776,-2309.5270352622692,-71103.06391140017,-23555.478402488137,-21850.71910044071,-9910.998021100762,-1614.1051631805014,-1368.3556937092533,-73.34192475330185,-565.3415081420669,720.8945498614324,-112.4991797121452,165.05975361665315,-1476.4112746908834
78,5141296.447337803,-3249664.8354028785,-665739.6151284765,-87712.31230744033,604877.2045156127,-55390.78841115552,-250275.2074869367,-73291.21580641402,-1332.981891095899,-13352.68558448059,-143325.80081296217,-9597.17878133401,-1782.4232213388734,3172.929353412419,-492.94128190406997,-3712.6666610388543,-3608.295231259911,-1142.0353412793875,1333.8655329242529,1038.9159793118797
